ID,spEffectId4
4600170,6202065
4600171,6202065
4600180,6202065
4600181,6202065
4600190,6202065
4600191,6202065
4600192,6202065
4600200,6202065
4600201,6202065
4600202,6202065
4600210,6202065
4600211,6202065
4600220,6202065
4600221,6202065
4600230,6202065
4600240,6202065
4600250,6202065
4600251,6202065
4600260,6202065
4600261,6202065
4600270,6202065
4600271,6202065
4600300,6202065
4600310,6202065
4600311,6202065
4600312,6202065
4600313,6202065
4600314,6202065
4600320,6202065
4600321,6202065
4600322,6202065
4600330,6202065
4600331,6202065
4600332,6202065
4600333,6202065
4600334,6202065
4600340,6202065
4600341,6202065
4600342,6202065
4600343,6202065
4600344,6202065
4600345,6202065
4600346,6202065
4600347,6202065
4600348,6202065
4600349,6202065
4600350,6202065
4600351,6202065
4600352,6202065
4600353,6202065
4600354,6202065
4600355,6202065
4600360,6202065
4600361,6202065
4600362,6202065
4600370,6202065
4600372,6202065
4600380,6202065
4600381,6202065
4600383,6202066
4600390,6202065
4600400,6202065
4600401,6202065
4600402,6202065
4600410,6202065
4600411,6202065
4600420,6202065
4600421,6202065
4600422,6202065
4600430,6202065
4600431,6202065
4600433,6202065
4600440,6202065
4600441,6202065
4600442,6202065
4600443,6202065
4600444,6202065
4600445,6202065
4600446,6202065
4600447,6202065
4600448,6202065
4600449,6202065
4600450,6202065
4600451,6202065
4600452,6202065
4600453,6202065
4600460,6202065
4600461,6202065
4600462,6202066
4600463,6202065
4600466,6202066
4600470,6202065
4600471,6202065
4600500,6202065
4600510,6202065
4600511,6202065
4600512,6202065
4600520,6202065
4600530,6202065
4600531,6202065
4600532,6202065
4600533,6202065
4600540,6202065
4600550,6202065
4600551,6202065
4600560,6202065
4600570,6202065
4600571,6202065
4600573,6202066
4600580,6202065
4600590,6202065
4600591,6202065
4600600,6202065
4600601,6202065
4600610,6202065
4600611,6202065
4600620,6202065
4600700,6202065
4600701,6202065
4600702,6202065
4600703,6202065
4600704,6202065
4600710,6202065
4600711,6202065
4600712,6202065
4600720,6202065
4600721,6202065
4600722,6202065
4600730,6202065
4600731,6202065
4600732,6202065
4600750,-1
4600770,6202065
4600771,6202065
4600970,-1
4600971,-1
4620100,6202066
4620110,6202065
4620120,6202065
4620140,6202065
4620150,6202065
4620151,6202065
4620160,6202065
4620161,6202065
4620170,6202065
4620180,6202066
4620190,6202065
4620191,6202065
4620200,6202065
4620201,6202065
4620202,6202065
4620230,6202065
4620240,6202065
4620262,6202065
4620270,6202065
4620290,6202065
4620330,6202065
4620340,6202065
4620341,6202065
4620350,6202065
4620360,6202065
4620510,6202065
4620560,6202065
4620561,6202065
4620800,6202066
4620810,6202066
4620820,6202066
4630110,6202066
4630120,6202065
4630121,6202065
4630140,6202065
4630150,6202065
4630170,6202065
4630200,6202065
4630210,6202065
4630220,6202065
4630230,6202065
4630231,6202065
4630240,6202065
4630250,6202065
4630260,6202065
4630410,6202065
4630411,6202065
4640110,6202066
4640120,6202066
4640140,-1
4640145,-1
4640150,-1
4640155,-1
4640200,6202065
4640250,6202065
4640260,6202066
4640270,6202066
4640280,6202066
4640285,-1
4640290,6202065
4640300,6202065
4640310,6202065
4640315,-1
4640370,6202066
4640380,-1
4640420,6202066
4640421,6202066
4640480,6202066
4640485,-1
4640490,6202065
4640495,-1
4640510,6202066
4640515,6202066
4640520,6202066
4640525,6202066
4640540,-1
4640550,-1
4640600,6202065
4640605,6202065
4640650,6202065
4640655,6202065
4640660,6202066
4640665,6202066
4640670,6202066
4640675,6202066
4640680,6202066
4640690,6202065
4640695,6202065
4640700,6202065
4640705,6202065
4640710,6202065
4640715,-1
4640770,6202066
4640775,6202066
4640780,-1
4640785,-1
4640820,6202066
4640821,6202066
4640825,6202066
4640826,6202066
4640901,6202065
4640911,6202065
4640912,6202065
4640913,6202065
4640914,6202065
4650100,6202065
4650110,6202065
4650120,6202066
4650130,6202065
4650132,6202065
4650140,6202065
4650141,6202065
4650151,6202065
4650152,6202065
4650160,6202065
4650161,6202066
4650162,6202065
4650170,6202065
4650180,6202065
4650181,6202065
4650182,6202065
4650191,6202065
4650192,6202065
4650193,6202065
4650194,6202065
4650200,6202065
4650201,6202065
4650210,6202065
4650220,6202065
4650221,6202065
4650230,6202065
4650231,6202065
4650240,-1
4650250,6202065
4650251,6202065
4650252,6202065
4650253,6202066
4650254,6202065
4650256,6202066
4650260,6202065
4650261,6202065
4650262,6202065
4650263,6202066
4650264,6202065
4650266,6202066
4650270,6202065
4650271,6202065
4650280,6202065
4650281,6202065
4650290,6202065
4650291,6202065
4650292,6202065
4650293,6202065
4650294,6202065
4650295,6202065
4650296,6202065
4650298,6202065
4650299,6202065
4650300,6202065
4650301,6202065
4650400,6202065
4650410,6202065
4650420,6202066
4650430,6202065
4650431,-1
4650432,-1
4650440,6202065
4650441,-1
4650450,-1
4650451,6202065
4650452,-1
4650460,6202065
4650461,6202066
4650462,-1
4650470,6202065
4650480,6202065
4650481,6202065
4650482,-1
4650491,6202065
4650492,6202065
4650493,6202065
4650494,-1
4650500,6202065
4650501,6202065
4650502,-1
4650503,-1
4650514,6202065
4650580,6202065
4650581,6202065
4650582,-1
4650583,-1
4650594,6202065
4650660,6202065
4650661,-1
4650670,6202065
4650680,6202065
4650681,-1
4650690,6202065
4650691,6202065
4650692,6202065
4650693,6202066
4650694,6202065
4650696,6202066
4650700,6202065
4650701,6202065
4650702,6202065
4650703,6202066
4650704,6202065
4650706,6202066
4650710,6202065
4650711,-1
4650712,6202065
4650720,-1
4650731,6202065
4650780,6202065
4650781,-1
4650790,6202065
4650791,-1
4650800,6202065
4650801,6202065
4650802,6202065
4650803,6202065
4650804,6202065
4650805,6202065
4650806,6202065
4650808,6202066
4650809,6202066
4650810,6202066
4650811,6202066
4650821,-1
4650822,-1
4650826,6202066
4650827,6202066
4660100,6202065
4660101,6202066
4660105,6202065
4660106,6202066
4660110,6202065
4660115,6202065
4660120,6202065
4660125,6202065
4660130,6202065
4660131,6202065
4660135,6202065
4660136,6202065
4660140,6202065
4660141,6202065
4660145,6202065
4660146,6202065
4660150,6202065
4660151,6202066
4660152,6202066
4660153,6202065
4660155,6202065
4660156,6202066
4660160,6202065
4660161,6202065
4660165,6202065
4660310,-1
4660311,-1
4660330,6202066
4660500,6202065
4660501,6202065
4660505,6202065
4660506,6202065
4660600,6202065
4660610,6202066
4660741,6202065
4660750,6202065
4660751,6202065
4660752,6202065
4660755,6202065
4660756,6202065
4660757,6202065
4670100,6202065
4670110,6202065
4670120,-1
4670121,6202065
4670122,6202066
4670130,6202065
4670140,6202066
4670150,6202065
4670160,-1
4670170,6202065
4670180,6202066
4670181,6202066
4670210,6202065
4670220,6202065
4670230,6202065
4670240,6202065
4670251,6202065
4670253,6202065
4670260,6202065
4670261,6202065
4670262,6202065
4670291,6202065
4670310,-1
4670320,-1
4670350,6202065
4670360,-1
4670370,6202065
4670372,6202065
4670390,6202065
4670391,6202065
4680100,-1
4680110,6202066
4680120,6202065
4680121,6202065
4680130,6202066
4680131,6202066
4680140,6202065
4680141,6202066
4680150,6202066
4680151,6202066
4680160,6202066
4680180,6202065
4680185,6202066
4680190,6202065
4680191,6202065
4680195,6202065
4680200,6202065
4680201,6202065
4680205,6202065
4680220,6202066
4680250,-1
4680263,6202065
4680281,6202066
4680285,6202065
4680295,6202066
4680300,6202065
4680320,-1
4680330,6202065
4680340,6202065
4680350,6202066
4680370,6202065
4680455,6202066
4690100,-1
4690101,-1
4690105,-1
4690106,-1
4690110,6202066
4690115,6202066
4690116,-1
4690120,6202066
4690121,6202066
4690125,6202066
4690126,6202066
4690130,6202065
4690131,6202065
4690135,6202065
4690136,6202065
4690140,-1
4690160,6202065
4690165,6202065
4690170,6202066
4690175,6202066
4690180,6202065
4690181,6202066
4690190,6202066
4690195,6202066
4690212,6202065
4690217,6202065
4690220,6202065
4690221,6202065
4690225,6202065
4690226,6202065
4690231,6202066
4690236,6202066
4690240,6202066
4690260,6202066
4690261,6202066
4690265,6202066
4690266,6202066
4690271,-1
4690272,6202065
4690273,6202065
4690275,-1
4690276,-1
4690277,6202065
4690278,6202065
4690280,-1
4690281,-1
4690285,-1
4690286,-1
4690290,-1
4690291,-1
4690292,6202065
4690293,6202065
4690295,-1
4690296,-1
4690297,6202065
4690298,6202065
4690303,6202065
4690308,6202065
4690310,6202066
4690320,-1
4690321,-1
4690322,-1
4690323,6202066
4690325,-1
4690326,-1
4690327,-1
4690328,6202066
4690330,6202066
4690331,6202066
4690335,6202066
4690336,6202066
4690980,6202065
4690985,6202065
4710100,-1
4710101,6202066
4710102,6202065
4710110,6202066
4710120,6202065
4710130,6202066
4710131,6202066
4710132,6202065
4710140,6202065
4710142,6202065
4710143,6202066
4710150,6202065
4710152,6202065
4710153,6202066
4710160,6202066
4710170,6202065
4710180,6202066
4710190,6202066
4710200,6202065
4710300,6202065
4710301,6202065
4710302,6202065
4710303,6202065
4710310,6202065
4710311,6202065
4710320,6202065
4710330,6202065
4710331,6202065
4710340,6202066
4710341,6202065
4710350,6202066
4710360,6202065
4710370,6202065
4710380,6202065
4710391,6202066
4710500,6202065
4710510,6202066
4710530,6202066
4710540,6202066
4710550,6202066
4710555,6202065
4710560,6202066
4710570,6202066
4710600,6202066
4710610,6202065
4710611,6202065
4710700,6202065
4710730,6202065
4720100,6202065
4720101,6202066
4720110,6202066
4720111,6202065
4720114,6202066
4720120,6202066
4720130,6202066
4720140,6202066
4720150,6202066
4720160,6202066
4720170,6202065
4720171,6202066
4720180,6202065
4720182,6202066
4720190,6202065
4720191,6202066
4720192,6202065
4720193,6202065
4720194,6202066
4720203,6202066
4720220,6202066
4720230,6202065
4720231,6202066
4720240,6202066
4720250,6202065
4720251,6202065
4720260,6202066
4720271,6202066
4720280,6202065
4720290,6202066
4720300,6202066
4720320,6202065
4720321,6202065
4720330,6202066
4720340,-1
4720341,-1
4720350,6202065
4720360,6202065
4720370,6202065
4720380,6202065
4720400,6202066
4721100,6202066
4721110,6202066
4721111,6202066
4721120,6202066
4721130,6202065
4721150,6202065
4721160,6202066
4721170,6202065
4721180,6202066
4721191,-1
4721192,6202066
4721193,-1
4721195,6202066
4721196,6202066
4721200,6202066
4721210,6202065
4721220,6202066
4721230,6202066
4721260,6202065
4721300,6202065
4721301,6202065
4721330,6202066
4721331,6202066
4721340,6202066
4721360,6202065
4721370,6202066
4721380,6202066
4721381,6202066
4721382,6202065
4721410,6202065
4721430,6202065
4721432,6202066
4721440,6202065
4721441,6202066
4721450,6202065
4721460,6202065
4721461,6202065
4721462,6202066
4721470,6202065
4721471,6202065
4721472,6202066
4721481,6202066
4721600,6202066
4730100,6202065
4730101,6202065
4730110,6202065
4730120,6202065
4730130,6202065
4730140,6202065
4730150,6202065
4730151,6202065
4730160,6202065
4730170,6202065
4730180,6202065
4730190,6202066
4730191,6202065
4730200,6202065
4730210,6202066
4730211,6202065
4730220,6202065
4730221,6202065
4730222,6202065
4730224,6202065
4730226,6202065
4730230,6202065
4730231,6202065
4730232,6202065
4730234,6202065
4730236,6202065
4730240,6202065
4730250,6202065
4730260,6202065
4730270,6202065
4730280,6202065
4730290,6202065
4730300,6202065
4730310,6202065
4730320,6202065
4730330,6202065
4730340,6202065
4730341,6202065
4730342,6202065
4730343,6202065
4730344,6202065
4730345,6202065
4730346,6202065
4730348,6202065
4730350,6202065
4730360,6202066
4730361,6202065
4730362,6202066
4730363,6202066
4730364,6202065
4730365,6202065
4730366,6202065
4730368,6202065
4730370,6202065
4730371,6202065
4730410,6202065
4730411,6202065
4730440,6202065
4730450,6202065
4730460,6202065
4730470,6202065
4730480,6202066
4730481,6202066
4730482,6202066
4730483,6202066
4730484,6202066
4730485,6202066
4730500,6202065
4730501,6202065
4730502,6202065
4730503,6202065
4730504,6202065
4730505,6202065
4730506,6202065
4730507,6202065
4730510,6202066
4730511,6202066
4730512,6202065
4730513,6202066
4730515,6202066
4730520,6202065
4730521,6202065
4730530,6202065
4730540,6202065
4730550,6202065
4730560,6202065
4730570,6202065
4730571,6202065
4730580,6202065
4730590,6202065
4730600,6202065
4730610,6202066
4730611,6202065
4730620,6202065
4730630,6202066
4730631,6202065
4730640,6202065
4730641,6202065
4730642,6202065
4730644,6202065
4730650,6202065
4730651,6202065
4730652,6202065
4730654,6202065
4730660,6202065
4730670,6202065
4730680,6202065
4730690,6202065
4730700,6202065
4730710,6202065
4730720,6202065
4730730,6202065
4730740,6202065
4730760,6202066
4730761,6202065
4730762,6202066
4730763,6202066
4730764,6202065
4730765,6202065
4730766,6202065
4730770,6202065
4730780,6202065
4730790,6202065
4730800,6202065
4730810,6202066
4730811,6202066
4730812,6202065
4730813,6202066
4730815,6202066
4750111,-1
4750112,6202066
4750140,6202066
4750160,6202066
4750170,-1
4750190,6202065
4750220,-1
4750225,6202065
4750230,-1
4750250,-1
4750260,6202066
4750262,-1
4750280,6202065
4750281,6202066
4750330,-1
4750340,6202066
4750350,6202065
4750371,6202066
4750380,6202065
4750390,6202066
4750392,6202066
4750395,-1
4750400,6202066
4750402,6202066
4750405,-1
4750406,6202066
4750410,6202066
4750412,6202065
4750413,6202066
4750415,6202065
4750450,6202065
4750451,6202065
4750470,6202065
4750471,6202065
4750490,6202065
4750496,-1
4750550,6202066
4750552,6202065
4750553,6202066
4750562,6202066
4750566,6202065
4760000,6202065
4760001,6202065
4760030,6202065
4760031,6202065
4760040,6202065
4760050,6202066
4760051,6202066
4760060,6202065
4760061,6202065
4760062,6202065
4760070,6202065
4760071,6202065
4760090,-1
4760100,6202065
4760101,6202065
4760110,6202065
4760131,6202065
4760140,6202065
4760141,6202065
4760142,6202065
4760143,6202065
4760144,6202065
4760145,6202065
4760146,6202065
4760147,6202065
4760170,6202065
4760171,6202065
4760180,6202065
4760181,6202065
4760182,6202065
4760183,6202065
4760184,6202065
4760185,6202065
4760186,6202065
4760187,6202065
4760190,6202065
4760191,6202065
4760192,6202065
4760200,-1
4760210,-1
4760240,6202065
4760241,6202065
4760250,6202065
4760251,6202065
4760260,6202065
4760262,6202065
4760263,6202065
4760264,6202065
4760265,6202065
4760280,-1
4760301,6202065
4760302,6202065
4760310,6202065
4760311,6202065
4760312,6202065
4760313,6202065
4760314,6202065
4760315,6202065
4760340,-1
4760360,6202065
4760361,6202065
4760370,6202065
4760371,6202065
4760372,6202065
4760373,6202065
4760374,6202065
4770100,-1
4770110,-1
4770120,6202066
4770150,6202066
4770160,6202065
4770180,-1
4770190,6202066
4770210,-1
4770230,6202065
4770231,6202065
4770232,6202066
4770234,6202065
4770240,6202066
4770250,6202066
4770251,6202065
4770252,6202065
4770261,6202066
4770270,-1
4770280,-1
4770290,6202066
4770300,6202066
4770321,6202066
4770322,6202066
4770335,6202065
4770336,6202065
4770350,6202066
4770351,6202066
4770352,6202066
4770360,6202065
4770380,-1
4770381,6202066
4770382,6202066
4770390,6202066
4770391,6202066
4770392,6202066
4770420,6202065
4770421,6202065
4770430,6202065
4770431,-1
4770500,6202066
4770501,6202066
4770510,6202065
4770511,6202066
4770520,6202066
4770530,6202066
4770540,6202066
4770541,6202065
4770550,6202065
4770553,6202065
4770554,6202065
4770555,6202065
4770590,6202065
4770600,6202065
4770605,6202065
4770620,6202066
4770630,6202065
4770635,6202065
4770650,-1
4770651,-1
4770652,-1
4770662,-1
4770663,-1
4770690,6202066
4770691,6202066
4770720,-1
4770721,-1
4770730,6202066
4770732,6202066
4770740,6202065
4770741,6202065
4770750,6202065
4770751,-1
4770752,6202066
4770760,6202065
4770761,6202065
4770770,6202065
4770771,6202065
4770780,6202065
4770800,6202065
4770820,6202065
4770823,6202065
4770824,6202065
4770825,6202065
4770830,-1
4770831,-1
4770842,-1
4770880,6202065
4770901,6202065
4770905,6202065
4770911,6202065
4770930,-1
4800040,6202065
4800125,-1
4800135,-1
4800145,-1
4800160,-1
4800170,6202065
4800180,6202065
4800190,6202065
4800195,6202065
4800200,6202066
4800201,6202065
4800210,6202065
4800220,6202065
4800230,6202065
4800240,-1
4800260,6202065
4800310,6202065
4800330,6202065
4800340,6202065
4800342,6202065
4800345,-1
4800350,6202066
4800360,6202066
4800370,6202065
4800390,6202066
4800395,6202065
4800400,6202065
4800435,6202065
4800560,-1
4800570,6202065
4800580,6202065
4800590,6202065
4800600,6202066
4800601,6202065
4800620,6202065
4800630,6202065
4800710,6202065
4800740,6202065
4800742,6202065
4800745,-1
4800750,6202066
4800760,6202066
4800770,6202065
4800790,6202066
4800795,6202065
4800800,6202065
4800835,6202065
4800900,6202065
4810100,6202065
4810110,6202065
4810120,6202065
4810130,6202066
4810150,6202066
4810160,6202065
4810163,-1
4810168,-1
4810170,6202065
4810183,-1
4810200,6202065
4810210,6202065
4810220,6202065
4810265,-1
4810269,-1
4820120,6202065
4820130,-1
4820140,6202065
4820150,-1
4820180,-1
4820190,-1
4820191,-1
4910100,6202065
4910110,6202066
4910180,6202065
4910181,6202065
4910200,6202065
4910241,6202065
4910260,6202065
4910280,6202065
4910281,6202065
4910291,6202065
4910300,6202065
4910340,6202065
4910512,6202066
4910513,-1
4910515,-1
4910520,6202066
4950100,6202065
4950105,6202065
4950110,-1
4950130,6202065
4950135,6202065
4950140,-1
4950180,-1
4950181,6202065
4950185,6202065
4950225,6202066
4960100,6202065
4960105,6202065
4960110,6202065
4960115,6202065
4960120,6202065
4960125,6202065
4960130,6202065
4960135,6202065
4960150,6202065
4960155,6202065
4960500,6202065
4960505,6202065
4960520,6202065
4960525,6202065
4960530,6202065
4960531,6202065
4960532,6202065
4960533,6202065
4960535,6202065
4960536,6202065
4960537,6202065
4960538,6202065
4960540,6202065
4960541,6202065
4960545,6202065
4960546,6202065
4960800,6202065
4960830,6202065
4960900,6202065
4980100,6202065
4980110,6202065
4980120,6202065
4980130,6202065
4980140,6202065
4980150,6202065
4980160,6202065
4980170,6202065
4980180,6202065
4980190,6202065
4980220,6202065
4980230,6202065
4980250,6202065
4980260,6202065
4980270,6202065
4980290,6202065
4980291,6202065
4980310,6202065
4980311,6202065
4980320,6202065
4980321,6202065
4980322,6202065
4980400,6202065
4980410,6202065
4980411,6202065
4980420,6202065
4980421,6202065
4980430,6202065
4980431,6202065
4980432,6202065
4980433,6202065
4980440,6202065
4980441,6202065
4980450,6202065
4980460,6202065
4980470,6202065
4980471,6202065
4980480,6202065
4980490,6202065
4980491,6202065
4980510,6202065
4980520,6202065
4980530,6202065
4980550,6202065
4980560,6202066
4980570,6202066
4980571,6202066
4980591,6202065
4980600,6202065
4980610,6202065
4980611,6202065
4980630,-1
4980640,6202065
4980670,6202065
4980671,6202065
4980680,6202065
4980681,6202065
4980682,6202065
4980700,6202065
4980730,-1
4980740,-1
4980911,6202065
6010130,-1
6030010,6202065
6030020,-1
6030900,-1
6060300,6202065
7000040,6202066
7000070,-1
7000071,6202066
7000080,-1
7000082,6202066
7000090,6202065
7000092,-1
7000093,6202065
7000094,6202066
7000100,6202066
7000110,6202065
7000120,6202065
7000200,6202065
7000210,6202065
7000230,6202065
7000510,-1
7100100,-1
7100101,-1
7100110,-1
7100111,-1
7100120,-1
7100121,-1
7100130,6202066
7100131,6202066
7100140,6202065
7100141,6202065
7100142,6202065
7100143,6202065
7100150,6202065
7100151,6202065
7100170,-1
7100172,-1
7100180,6202065
7100181,6202066
7100193,6202066
7100200,6202066
7100210,-1
7100211,-1
7100220,6202065
7100230,6202066
7100231,6202065
7100251,6202065
7100260,-1
7100261,-1
7100270,-1
7100282,6202066
8000002,6202066
8000015,6202065
8100000,6202065
8100012,6202065
8101100,6202065
8101101,6202065
8110000,-1
9009000,6202065
81020000,-1
81020001,-1
81020010,-1
81020011,-1
81020020,-1
81020021,-1
81020030,-1
81020031,-1
81020040,-1
81020041,-1
81020050,-1
81020051,-1
81020060,-1
81020061,-1
81020070,-1
81020071,-1
81100000,-1
81100700,-1
81100710,-1
81100720,-1
81100730,-1
81100740,-1
81100750,-1
81100760,-1
81100770,-1
81101000,-1
81101010,-1
81101020,-1
81101030,-1
81101040,-1
81101050,-1
81101060,-1
81101070,-1
81101200,-1
81101210,-1
81101220,-1
81101230,-1
81101240,-1
81101250,-1
81101260,-1
81101270,-1
81103200,-1
81103210,-1
81103220,-1
81103230,-1
81103240,-1
81103250,-1
81103260,-1
81103270,-1
81103300,-1
81103310,-1
81103320,-1
81103330,-1
81103340,-1
81103350,-1
81103360,-1
81103370,-1
81105000,-1
81105010,-1
81105020,-1
81105030,-1
81105040,-1
81105050,-1
81105060,-1
81105070,-1
81110000,-1
81110010,-1
81110020,-1
81110030,-1
81110040,-1
81110050,-1
81110060,-1
81110070,-1
81200000,-1
81202000,-1
81202010,-1
81202020,-1
81202030,-1
81202040,-1
81202050,-1
81202060,-1
81202070,-1
81203000,-1
81203010,-1
81203020,-1
81203030,-1
81203040,-1
81203050,-1
81203060,-1
81203070,-1
81203200,-1
81203210,-1
81203220,-1
81203230,-1
81203240,-1
81203250,-1
81203260,-1
81203270,-1
81205000,-1
81205010,-1
81205020,-1
81205030,-1
81205040,-1
81205050,-1
81205060,-1
81205070,-1
81300000,6202066
81301200,6202066
81301210,6202066
81301220,6202066
81301230,6202066
81301240,6202066
81301250,6202066
81301260,6202066
81301270,6202066
81303200,6202066
81303210,6202066
81303220,6202066
81303230,6202066
81303240,6202066
81303250,6202066
81303260,6202066
81303270,6202066
82100000,6202066
82100001,6202066
82101000,6202066
82101010,6202066
82101020,6202066
82101030,6202066
82101040,6202066
82101050,6202066
82101060,6202066
82101070,6202066
82101200,6202066
82101210,6202066
82101220,6202066
82101230,6202066
82101240,6202066
82101250,6202066
82101260,6202066
82101270,6202066
82102000,6202066
82102001,6202066
82102010,6202066
82102011,6202066
82102020,6202066
82102021,6202066
82102030,6202066
82102031,6202066
82102040,6202066
82102041,6202066
82102050,6202066
82102051,6202066
82102060,6202066
82102061,6202066
82102070,6202066
82102071,6202066
82103000,6202066
82103001,6202066
82103010,6202066
82103011,6202066
82103020,6202066
82103021,6202066
82103030,6202066
82103031,6202066
82103040,6202066
82103041,6202066
82103050,6202066
82103051,6202066
82103060,6202066
82103061,6202066
82103070,6202066
82103071,6202066
82104200,6202066
82104201,6202066
82104210,6202066
82104211,6202066
82104220,6202066
82104221,6202066
82104230,6202066
82104231,6202066
82104240,6202066
82104241,6202066
82104250,6202066
82104251,6202066
82104260,6202066
82104261,6202066
82104270,6202066
82104271,6202066
82105000,6202066
82105001,6202066
82105010,6202066
82105011,6202066
82105020,6202066
82105021,6202066
82105030,6202066
82105031,6202066
82105040,6202066
82105041,6202066
82105050,6202066
82105051,6202066
82105060,6202066
82105061,6202066
82105070,6202066
82105071,6202066
82105200,6202066
82105201,6202066
82105210,6202066
82105211,6202066
82105220,6202066
82105221,6202066
82105230,6202066
82105231,6202066
82105240,6202066
82105241,6202066
82105250,6202066
82105251,6202066
82105260,6202066
82105261,6202066
82105270,6202066
82105271,6202066
82200000,6202065
82200001,6202065
82200005,6202065
82200006,6202065
82210000,6202065
82210001,6202065
82210005,6202065
82210006,6202065
82400000,6202066
82402000,6202066
82402010,6202066
82402020,6202066
82402030,6202066
82402040,6202066
82402050,6202066
82402060,6202066
82402070,6202066
82402200,6202066
82402210,6202066
82402220,6202066
82402230,6202066
82402240,6202066
82402250,6202066
82402260,6202066
82402270,6202066
82500000,6202065
82500010,6202065
82500020,6202065
82500030,6202065
82500040,6202065
82500050,6202065
82500060,6202065
82500070,6202065
82700000,6202065
82700010,6202065
82700020,6202065
82700030,6202065
82700040,6202065
82700050,6202065
82700060,6202065
82700070,6202065
82800000,6202065
82803200,6202065
82803210,6202065
82803220,6202065
82803230,6202065
82803240,6202065
82803250,6202065
82803260,6202065
82803270,6202065
82900000,6202065
82900010,6202065
82900020,6202065
82900030,6202065
82900040,6202065
82900050,6202065
82900060,6202065
82900070,6202065
83000000,-1
83000010,-1
83000020,-1
83000030,-1
83000040,-1
83000050,-1
83000060,-1
83000070,-1
87000000,6202065
87000010,6202065
87000020,6202065
87000030,6202065
87000040,6202065
87000050,6202065
87000060,6202065
87000070,6202065
87001000,6202065
87001010,6202065
87001020,6202065
87001030,6202065
87001040,6202065
87001050,6202065
87001060,6202065
87001070,6202065
87001200,6202065
87001210,6202065
87001220,6202065
87001230,6202065
87001240,6202065
87001250,6202065
87001260,6202065
87001270,6202065
87001400,6202065
87001410,6202065
87001420,6202065
87001430,6202065
87001440,6202065
87001450,6202065
87001460,6202065
87001470,6202065
87002000,6202065
87002010,6202065
87002020,6202065
87002030,6202065
87002040,6202065
87002050,6202065
87002060,6202065
87002070,6202065
87003000,6202065
87003010,6202065
87003020,6202065
87003030,6202065
87003040,6202065
87003050,6202065
87003060,6202065
87003070,6202065
